Date	WetSnow	DrySnow	BareGround
20140920	nan	nan	nan
20140921	nan	nan	nan
20140922	nan	nan	nan
20140923	nan	nan	nan
20140924	nan	nan	nan
20140925	nan	nan	nan
20140926	nan	nan	nan
20140927	nan	nan	nan
20140928	nan	nan	nan
20140929	nan	nan	nan
20140930	nan	nan	nan
20141001	nan	nan	nan
20141002	nan	nan	nan
20141003	nan	nan	nan
20141004	nan	nan	nan
20141005	21.05	1.299	77.65
20141006	9.391	0.6453	89.96
20141007	8.451	0.6354	90.91
20141008	7.665	0.4888	91.85
20141009	7.161	0.4436	92.4
20141010	5.69	0.3533	93.96
20141011	5.31	0.3096	94.38
20141012	4.835	0.2784	94.89
20141013	4.826	0.2784	94.9
20141014	4.83	0.2786	94.89
20141015	4.736	0.2688	95.0
20141016	4.526	0.2684	95.21
20141017	14.56	6.954	78.49
20141018	14.46	6.854	78.68
20141019	13.89	6.639	79.47
20141020	13.5	6.5	80.0
20141021	13.53	6.54	79.93
20141022	12.56	6.112	81.32
20141023	nan	nan	nan
20141024	nan	nan	nan
20141025	nan	nan	nan
20141026	nan	nan	nan
20141027	nan	nan	nan
20141028	nan	nan	nan
20141029	nan	nan	nan
20141030	nan	nan	nan
20141031	nan	nan	nan
20141101	nan	nan	nan
20141102	nan	nan	nan
20141103	nan	nan	nan
20141104	nan	nan	nan
20141105	nan	nan	nan
20141106	nan	nan	nan
20141107	nan	nan	nan
20141108	nan	nan	nan
20141109	nan	nan	nan
20141110	nan	nan	nan
20141111	nan	nan	nan
20141112	nan	nan	nan
20141113	nan	nan	nan
20141114	nan	nan	nan
20141115	nan	nan	nan
20141116	nan	nan	nan
20141117	nan	nan	nan
20141118	nan	nan	nan
20141119	nan	nan	nan
20141120	nan	nan	nan
20141121	nan	nan	nan
20141122	nan	nan	nan
20141123	nan	nan	nan
20141124	nan	nan	nan
20141125	nan	nan	nan
20141126	nan	nan	nan
20141127	nan	nan	nan
20141128	nan	nan	nan
20141129	nan	nan	nan
20141130	nan	nan	nan
20141201	nan	nan	nan
20141202	nan	nan	nan
20141203	nan	nan	nan
20141204	nan	nan	nan
20141205	nan	nan	nan
20141206	nan	nan	nan
20141207	nan	nan	nan
20141208	nan	nan	nan
20141209	nan	nan	nan
20141210	nan	nan	nan
20141211	nan	nan	nan
20141212	nan	nan	nan
20141213	nan	nan	nan
20141214	nan	nan	nan
20141215	nan	nan	nan
20141216	nan	nan	nan
20141217	nan	nan	nan
20141218	nan	nan	nan
20141219	nan	nan	nan
20141220	nan	nan	nan
20141221	nan	nan	nan
20141222	nan	nan	nan
20141223	nan	nan	nan
