Date	WetSnow	DrySnow	BareGround
20140920	nan	nan	nan
20140921	nan	nan	nan
20140922	nan	nan	nan
20140923	nan	nan	nan
20140924	nan	nan	nan
20140925	nan	nan	nan
20140926	nan	nan	nan
20140927	nan	nan	nan
20140928	nan	nan	nan
20140929	nan	nan	nan
20140930	nan	nan	nan
20141001	nan	nan	nan
20141002	nan	nan	nan
20141003	nan	nan	nan
20141004	nan	nan	nan
20141005	21.84	0.7663	77.39
20141006	8.555	0.3373	91.11
20141007	7.515	0.3208	92.16
20141008	6.927	0.2415	92.83
20141009	6.348	0.1879	93.46
20141010	4.999	0.1584	94.84
20141011	4.612	0.1257	95.26
20141012	4.147	0.117	95.74
20141013	4.132	0.117	95.75
20141014	4.134	0.1171	95.75
20141015	4.09	0.1171	95.79
20141016	3.872	0.1166	96.01
20141017	13.09	7.289	79.62
20141018	12.96	7.284	79.75
20141019	12.41	7.126	80.46
20141020	12.16	7.102	80.73
20141021	12.17	7.145	80.69
20141022	11.29	6.776	81.93
20141023	nan	nan	nan
20141024	nan	nan	nan
20141025	nan	nan	nan
20141026	nan	nan	nan
20141027	nan	nan	nan
20141028	nan	nan	nan
20141029	nan	nan	nan
20141030	nan	nan	nan
20141031	nan	nan	nan
20141101	nan	nan	nan
20141102	nan	nan	nan
20141103	nan	nan	nan
20141104	nan	nan	nan
20141105	nan	nan	nan
20141106	nan	nan	nan
20141107	nan	nan	nan
20141108	nan	nan	nan
20141109	nan	nan	nan
20141110	nan	nan	nan
20141111	nan	nan	nan
20141112	nan	nan	nan
20141113	nan	nan	nan
20141114	nan	nan	nan
20141115	nan	nan	nan
20141116	nan	nan	nan
20141117	nan	nan	nan
20141118	nan	nan	nan
20141119	nan	nan	nan
20141120	nan	nan	nan
20141121	nan	nan	nan
20141122	nan	nan	nan
20141123	nan	nan	nan
20141124	nan	nan	nan
20141125	nan	nan	nan
20141126	nan	nan	nan
20141127	nan	nan	nan
20141128	nan	nan	nan
20141129	nan	nan	nan
20141130	nan	nan	nan
20141201	nan	nan	nan
20141202	nan	nan	nan
20141203	nan	nan	nan
20141204	nan	nan	nan
20141205	nan	nan	nan
20141206	nan	nan	nan
20141207	nan	nan	nan
20141208	nan	nan	nan
20141209	nan	nan	nan
20141210	nan	nan	nan
20141211	nan	nan	nan
20141212	nan	nan	nan
20141213	nan	nan	nan
20141214	nan	nan	nan
20141215	nan	nan	nan
20141216	nan	nan	nan
20141217	nan	nan	nan
20141218	nan	nan	nan
20141219	nan	nan	nan
20141220	nan	nan	nan
20141221	nan	nan	nan
20141222	nan	nan	nan
20141223	nan	nan	nan
